,MA,I,Br,Cl,experimentid,name,redplspec_intensity,bandgap,delta_from_target_eg,name_worklist,storage_tray,storage_slot,substrate,worklist,original_sample_index,ratio_plintensity,delta_plpeakev,delta_plfwhm,delta_bandgap
0,0.0,0.833,0.142,0.025,20211015_0MA,sample13,0.4750545702519389,1.649953570088433,4.6429911567003046e-05,sample0,Tray1,A1,FTO,"[{""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-e38d3ae2-7000-485b-a3e3-b1c67df5e8a3"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-215aec5a-503c-4d90-be64-be34f2740d79"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-5f9738cf-fccb-4c64-b6c1-a6be4363da11"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-b9ac0fbd-2ca8-4fcf-aed4-c93d0bb95535"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-8d7da812-5a3f-4d23-a3aa-02b52bcaaf13"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-b96509a2-9e25-4bfa-9831-378653ed212f"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-fb203bf8-8ba1-4452-a485-ba2a9f33c8e1"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-d79d553d-22df-4709-aaa1-1d372ebc01f4"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-85ad7d0e-14f7-48b6-b121-4e9f2df61437"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-b985da47-d038-4a80-9d51-62a656102166"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-baf0a861-e447-47a1-8a2e-2b6f1241013f"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-54daf601-9382-41f5-a758-35ee2e9a1edb"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-9698b92f-eeef-4666-b465-6720a67e43b4"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-8a4f2f5b-3411-4725-86e3-72ed805bf3b9"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-c5b6e233-1804-446f-8038-24860314c7e9"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-91951bbb-8635-412f-9d76-27cc3ba3e9d9"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-c7162b8d-dc55-469e-aa5b-7d2c1748a1ca"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-762015af-948a-420d-9c44-965411f5eee9"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-da84c587-460a-4ba3-b250-f47b5983d633"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-a71530ec-b360-4914-afe0-34af83854232"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-b472524c-6c2c-48f6-9a80-3b4923395e31"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-a29f7218-2c2a-436b-9ab6-60e94c9bf08f"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-9e90cab5-0d20-40e9-8523-8452bd7ad941"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-5ddcf97e-d1fb-4cfc-8183-a687bd541759"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-6cd27a86-1d8f-4304-ba1c-7ed62a1c9387"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-25bafaf3-2b73-4f28-a27c-9479db2eae77"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-0253e422-21ae-4477-b1c7-285cf175f118"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-fc6a9787-f875-4c1a-bace-04805f4da18f"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-895d906a-66b3-4431-bca6-00acdc296506"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-351df8c6-0413-4406-a609-d3ae5c4c047d"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-5100e497-6ccf-4bb4-ba7f-b1b1b64e0f1f"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}]",13,0.38032476058197384,4.249282582352798,-1.1709595307027032,18.015398140813765
