,MA,I,Br,Cl,experimentid,name,redplspec_intensity,name_worklist,storage_tray,storage_slot,substrate,worklist,ratio_plintensity,delta_plpeakev,delta_plfwhm,delta_bandgap
0,0.05,0.8,0.2,0.0,20220112,sample2,0.7870604517309866,sample0,Tray1,A1,FTO,"[{""name"": ""rest"", ""start"": NaN, ""id"": ""rest-d9681b6d-fe6c-46cc-91ad-ff10d1b49e0a"", ""details"": {""duration"": 10}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-3780262f-20ef-45dc-a4a9-91d2b3f7f087"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-31e54d0b-5028-4d32-b2e4-f23a50af4c23"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-f9673fb7-2f2c-4cda-be98-87e2e16d48aa"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-60a99a69-4d4f-44af-b7db-c1a5d8ebd52d"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-e0bb5c63-397a-425a-833d-7c9993bd2a0c"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-32864d52-8776-44c3-b537-0ead353ffbf4"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-3ca7adc2-ed4e-4143-bc09-a9c3530a9166"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-df871ba5-6cdb-43a5-8e33-16b508501380"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-d1487d32-657a-4331-9fdf-7fcadb512e02"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-383603ef-d488-4934-ac73-9f3afa2bf2c4"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-3468eff5-b49d-4ad5-82e1-001cb75d4b1c"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-ba440924-efab-47c8-aacb-c1a4c9c826a5"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-e6af53bb-6dcd-439f-abe2-14c95ff46ed6"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-41464dd8-7a4e-4960-a813-2c24757f5bdb"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-e9116f2d-580e-41d4-92e4-607d8b775a24"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-b308b8f0-121f-474d-ab0c-30be71aa381a"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-bf270bd8-c422-467c-ae8b-23512812a5b3"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-91389a59-dc20-41e8-9076-523d3d8ac0d2"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-2ea86e9f-659f-4ef9-a986-245ad220a456"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-37b99092-023d-46cf-a228-672c9db1ffeb"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-39e750dd-8a59-4c8a-b4c0-75df7bbec398"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}]",0.04070976547382494,0.5217832349546647,3.5729056012937104,-1.2154322505568693
