,index,MA,I,Br,Cl,experimentid,name,redplspec_intensity,bandgap,delta_from_target_eg,name_worklist,storage_tray,storage_slot,substrate,worklist,original_sample_index,ratio_plintensity,delta_plpeakev,delta_plfwhm,delta_bandgap
0,27,0.05,0.8,0.175,0.025,20211026_5MA,sample15,0.4103457819589479,1.6248684048300894,0.0251315951699104,sample0,Tray1,A1,FTO,"[{""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-e0170774-2ec4-4005-8ed0-7ca591ead59b"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-aa21142e-da45-44b9-bc85-66bb5719f1b5"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-f47c32d1-c49c-43e4-9248-7bdcabe58908"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-0e204611-079d-4cef-9262-ae026c31812a"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-4435d0eb-c7a0-4dc9-ac7a-819c867925c7"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-d7813adc-b6a5-4495-8574-92c03525d414"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-55bf02dc-5323-490b-8d21-7761a2b03139"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-6b2ee858-b31a-4de0-a676-dc2c310fda01"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-04618eee-4852-4254-9179-573205eace28"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-c92e54c2-57e6-4312-a3d3-aad1601a2d45"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-285cb617-430b-4bce-970f-d1637cf457dc"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-9cdd86c9-7aa5-4b32-a26c-f11cec8c0d9f"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-14146d9c-7f5b-48c3-8876-d5d053adc954"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-d3ea4448-cd15-465f-a556-1aeff13bd7a5"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-30bf0cff-7d6a-49c7-9bcb-5659b326794a"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-6159f138-57a3-4c74-b476-a351fb030da7"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-c3cb9d51-7651-4fe7-9f37-3db32d13a861"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-350573ae-7a9a-4a33-a4bc-3821ed559127"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-383ee1c2-c4ef-4601-8a62-449758f29457"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-3fc6f666-b09d-45a7-b4d3-54d8dbc7c0b7"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-fed781b5-6e1d-45c0-b8e8-07afa3ff0e56"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-28f2c352-71b1-42a0-82e3-91881d96277d"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-96791e3d-fab5-4d93-b226-87c463d0b3ee"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-1a07fb90-8b2e-4427-9565-d94bfb12fdab"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-ebc3438f-3772-4c93-a351-8cbba4c03702"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-cd21a841-5ffb-4365-bc59-1d5e8259f807"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-e71ce076-760a-40c8-9caf-1848bbb610e2"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-c10f0e51-d523-4938-82c0-4a30567bcffe"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}, {""name"": ""anneal"", ""start"": NaN, ""id"": ""anneal-fe6418d0-ce86-4b7b-81e6-fe2690987294"", ""details"": {""temperature"": 85, ""duration"": 5400, ""hotplate"": ""Hotplate1""}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""rest"", ""start"": NaN, ""id"": ""rest-1bf7f77d-8755-4bb2-8676-327968e36134"", ""details"": {""duration"": 180}, ""sample"": ""sample0"", ""precedent"": null}, {""name"": ""characterize"", ""start"": NaN, ""id"": ""characterize-d102ac85-f4de-4917-a21c-31c91b544387"", ""details"": {""characterization_tasks"": [{""name"": ""PL_635nm"", ""station"": ""pl_red"", ""position"": 287, ""duration"": 26.22, ""details"": {""exposure_times"": [1, 5, 20], ""num_scans"": 1}}, {""name"": ""Transmission"", ""station"": ""transmission"", ""position"": 287, ""duration"": 29.2, ""details"": {""exposure_times"": [0.1, 0.5, 2, 10], ""num_scans"": 2}}, {""name"": ""Brightfield"", ""station"": ""brightfield"", ""position"": 164.4, ""duration"": 0.05, ""details"": {""exposure_time"": 0.05, ""num_frames"": 1}}, {""name"": ""Darkfield"", ""station"": ""darkfield"", ""position"": 74.2, ""duration"": 2.5, ""details"": {""exposure_time"": 0.05, ""num_frames"": 50}}, {""name"": ""PLImaging"", ""station"": ""pl_imaging"", ""position"": 74.2, ""duration"": 31.25, ""details"": {""exposure_times"": [0.05, 0.2, 1, 5], ""num_frames"": 5}}]}, ""sample"": ""sample0"", ""precedent"": null, ""duration"": 132}]",15,0.043314846630260126,-0.9051688769636801,-3.837715892562557,19.873082289582065
